Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
102,Entry long,2023-08-09 01:00:00,[R001L rA:23 R:40 V:0.81 B:0.34 M:- ST:D CH:14 CF:- MI:33 SK:100/100 PS:U SQ:0],1.0956,1000,1095.6,1.9,0.17,2.75,0.25,-0.46,-0.04,191.81,19.18
103,Exit short,2023-08-11 01:00:00,[ExitS rA:35 R:39 V:1.7 B:0.18 M:- ST:D CH:9 CF:- MI:13 SK:7/2 PS:D SQ:0],1.0988,1000,1102.4,3.5,0.32,4.35,0.39,-0.05,0.00,195.31,19.53
103,Entry short,2023-08-10 14:00:00,[R001S rA:51 R:64 V:1.17 B:0.67 M:+ ST:U CH:16 CF:- MI:66 SK:47/60 PS:D SQ:0],1.1024,1000,1102.4,3.5,0.32,4.35,0.39,-0.05,0.00,195.31,19.53
104,Exit short,2023-08-11 15:00:00,[ExitS rA:32 R:39 V:2.69 B:0.19 M:- ST:D CH:31 CF:+ MI:45 SK:5/2 PS:D SQ:0],1.0968,1000,1098,1.1,0.10,1.55,0.14,-0.05,0.00,196.41,19.64
104,Entry short,2023-08-11 12:00:00,[R001S rA:42 R:39 V:0.54 B:0.16 M:- ST:D CH:63 CF:+ MI:67 SK:74/85 PS:D SQ:0],1.098,1000,1098,1.1,0.10,1.55,0.14,-0.05,0.00,196.41,19.64
105,Exit short,2023-08-14 14:00:00,[ExitS rA:28 R:25 V:1.26 B:0.2 M:- ST:D CH:5 CF:- MI:16 SK:8/3 PS:D SQ:0],1.0892,1000,1093.6,4.3,0.39,5.15,0.47,-0.05,0.00,200.71,20.07
105,Entry short,2023-08-14 12:00:00,[R001S rA:25 R:33 V:0.21 B:0.2 M:+ ST:U CH:31 CF:- MI:29 SK:25/46 PS:U SQ:0],1.0936,1000,1093.6,4.3,0.39,5.15,0.47,-0.05,0.00,200.71,20.07
106,Exit long,2023-08-14 18:00:00,[ExitL rA:23 R:52 V:1.44 B:0.79 M:+ ST:U CH:14 CF:+ MI:72 SK:94/98 PS:U SQ:0],1.092,1000,1091.6,0.3,0.03,1.15,0.11,-0.05,0.00,201.01,20.10
106,Entry long,2023-08-14 15:00:00,[R001L rA:31 R:50 V:0.55 B:0.68 M:+ ST:U CH:24 CF:- MI:59 SK:25/14 PS:U SQ:0],1.0916,1000,1091.6,0.3,0.03,1.15,0.11,-0.05,0.00,201.01,20.10
107,Exit long,2023-08-15 15:00:00,[ExitL rA:36 R:55 V:1.69 B:0.68 M:+ ST:U CH:33 CF:+ MI:59 SK:94/98 PS:U SQ:0],1.0932,1000,1093.6,-0.5,-0.05,0.45,0.04,-0.45,-0.04,200.51,20.05
107,Entry long,2023-08-15 15:00:00,[R001L rA:45 R:62 V:0.9 B:0.88 M:+ ST:U CH:29 CF:+ MI:75 SK:85/68 PS:U SQ:0],1.0936,1000,1093.6,-0.5,-0.05,0.45,0.04,-0.45,-0.04,200.51,20.05
108,Exit long,2023-08-17 14:00:00,[ExitL rA:22 R:50 V:1.4 B:0.65 M:+ ST:U CH:27 CF:- MI:57 SK:86/83 PS:U SQ:0],1.0896,1000,1089.6,-0.1,-0.01,0.75,0.07,-0.05,0.00,200.41,20.04
108,Entry long,2023-08-17 12:00:00,[R001L rA:22 R:50 V:0.49 B:0.58 M:+ ST:U CH:29 CF:- MI:47 SK:89/77 PS:U SQ:0],1.0896,1000,1089.6,-0.1,-0.01,0.75,0.07,-0.05,0.00,200.41,20.04
109,Exit short,2023-08-18 13:00:00,[ExitS rA:56 R:40 V:0.9 B:0.28 M:- ST:D CH:27 CF:- MI:25 SK:5/2 PS:D SQ:0],1.0864,1000,1086,-0.5,-0.05,0.35,0.03,-0.45,-0.04,199.91,19.99
109,Entry short,2023-08-18 12:00:00,[R001S rA:39 R:34 V:1.01 B:0.09 M:- ST:D CH:29 CF:- MI:19 SK:24/34 PS:D SQ:0],1.086,1000,1086,-0.5,-0.05,0.35,0.03,-0.45,-0.04,199.91,19.99
110,Exit short,2023-08-23 04:00:00,[ExitS rA:23 R:30 V:6.68 B:0.2 M:- ST:D CH:5 CF:+ MI:66 SK:8/8 PS:D SQ:0],1.0856,1000,1088.4,2.7,0.25,3.81,0.35,-0.05,0.00,202.61,20.26
110,Entry short,2023-08-22 12:00:00,[R001S rA:21 R:38 V:0.59 B:0.08 M:- ST:D CH:19 CF:+ MI:62 SK:13/26 PS:D SQ:0],1.0884,1000,1088.4,2.7,0.25,3.81,0.35,-0.05,0.00,202.61,20.26
111,Exit long,2023-08-24 09:00:00,[ExitL rA:24 R:60 V:3.31 B:0.82 M:+ ST:U CH:8 CF:+ MI:73 SK:93/91 PS:U SQ:0],1.086,1000,1082.4,3.5,0.32,4.64,0.43,-0.05,0.00,206.11,20.61
111,Entry long,2023-08-23 13:00:00,[R001L rA:29 R:35 V:0.92 B:0.34 M:+ ST:U CH:11 CF:+ MI:25 SK:68/54 PS:U SQ:0],1.0824,1000,1082.4,3.5,0.32,4.64,0.43,-0.05,0.00,206.11,20.61
112,Exit short,2023-08-24 13:00:00,[ExitS rA:36 R:41 V:0.64 B:0.21 M:- ST:D CH:16 CF:- MI:33 SK:6/2 PS:D SQ:0],1.0832,1000,1082.8,-0.5,-0.05,0.35,0.03,-0.45,-0.04,205.61,20.56
112,Entry short,2023-08-24 12:00:00,[R001S rA:22 R:35 V:0.35 B:0.12 M:- ST:D CH:18 CF:+ MI:34 SK:0/9 PS:D SQ:0],1.0828,1000,1082.8,-0.5,-0.05,0.35,0.03,-0.45,-0.04,205.61,20.56
113,Exit long,2023-08-25 14:00:00,[ExitL rA:35 R:50 V:1.1 B:0.73 M:+ ST:U CH:21 CF:- MI:50 SK:93/98 PS:U SQ:0],1.0804,1000,1080.4,-0.1,-0.01,0.75,0.07,-0.05,0.00,205.51,20.55
113,Entry long,2023-08-25 12:00:00,[R001L rA:52 R:51 V:1 B:0.68 M:+ ST:U CH:28 CF:- MI:36 SK:30/17 PS:U SQ:0],1.0804,1000,1080.4,-0.1,-0.01,0.75,0.07,-0.05,0.00,205.51,20.55
114,Exit long,2023-08-29 05:00:00,[ExitL rA:30 R:63 V:0.31 B:0.81 M:+ ST:U CH:22 CF:+ MI:90 SK:93/96 PS:U SQ:0],1.0828,1000,1082,0.7,0.06,1.55,0.14,-0.05,0.00,206.21,20.62
