Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
33,Exit short,2026-01-09 04:25,Close entry(s) order Short,1.1654,1000,1165.26,-0.24,-0.02,0,0.00,-0.19,-0.02,3.85,0.39
33,Entry short,2026-01-09 04:20,Short,1.16526,1000,1165.26,-0.24,-0.02,0,0.00,-0.19,-0.02,3.85,0.39
34,Exit short,2026-01-13 04:55,Close entry(s) order Short,1.16636,1000,1166.23,-0.23,-0.02,0.03,0.00,-0.24,-0.02,3.62,0.36
34,Entry short,2026-01-13 04:45,Short,1.16623,1000,1166.23,-0.23,-0.02,0.03,0.00,-0.24,-0.02,3.62,0.36
35,Exit short,2026-01-13 19:15,Close entry(s) order Short,1.16508,1000,1164.81,-0.37,-0.03,0,0.00,-0.32,-0.03,3.25,0.33
35,Entry short,2026-01-13 19:05,Short,1.16481,1000,1164.81,-0.37,-0.03,0,0.00,-0.32,-0.03,3.25,0.33
36,Exit short,2026-01-14 08:55,Close entry(s) order Short,1.16466,1000,1164.61,-0.15,-0.01,0.46,0.04,-0.26,-0.02,3.1,0.31
36,Entry short,2026-01-14 08:10,Short,1.16461,1000,1164.61,-0.15,-0.01,0.46,0.04,-0.26,-0.02,3.1,0.31
37,Exit short,2026-01-15 01:50,Close entry(s) order Short,1.16403,1000,1164.17,0.04,0.00,0.79,0.07,-0.22,-0.02,3.14,0.31
37,Entry short,2026-01-15 00:30,Short,1.16417,1000,1164.17,0.04,0.00,0.79,0.07,-0.22,-0.02,3.14,0.31
38,Exit short,2026-01-15 11:15,Close entry(s) order Short,1.16376,1000,1163.56,-0.3,-0.03,0.03,0.00,-0.3,-0.03,2.84,0.28
38,Entry short,2026-01-15 11:00,Short,1.16356,1000,1163.56,-0.3,-0.03,0.03,0.00,-0.3,-0.03,2.84,0.28
39,Exit short,2026-01-16 00:15,Close entry(s) order Short,1.16086,1000,1160.75,-0.21,-0.02,0.03,0.00,-0.17,-0.01,2.63,0.26
39,Entry short,2026-01-16 00:05,Short,1.16075,1000,1160.75,-0.21,-0.02,0.03,0.00,-0.17,-0.01,2.63,0.26
40,Exit short,2026-01-16 13:00,Close entry(s) order Short,1.1619,1000,1161.4,-0.6,-0.05,0,0.00,-0.67,-0.06,2.03,0.20
