Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
50,Entry long,2025-02-25 20:00:00,[MACD rA:39 R:50 V:1 PS:U hST:-1 hR:46 hM:-184.8],88200,0.001,88.2,0.14,0.16,0.54,0.61,-0.004,0.00,53.91,5.39
51,Exit long,2025-02-27 11:00:00,[ExitL rA:42 R:68 V:1 PS:U hST:-1 hR:32 hM:137.5],86550,0.001,85.35,1.19,1.40,1.5,1.75,-0.004,0.00,55.1,5.51
51,Entry long,2025-02-27 04:00:00,[ST rA:54 R:56 V:1 PS:U hST:-1 hR:32 hM:137.5],85350,0.001,85.35,1.19,1.40,1.5,1.75,-0.004,0.00,55.1,5.51
52,Exit long,2025-02-28 16:00:00,[ExitL rA:43 R:80 V:1 PS:U hST:-1 hR:50 hM:307.5],84000,0.001,80.55,3.44,4.27,3.75,4.65,-0.004,0.00,58.55,5.85
52,Entry long,2025-02-28 11:00:00,[ST rA:44 R:52 V:1 PS:U hST:-1 hR:39 hM:116.5],80550,0.001,80.55,3.44,4.27,3.75,4.65,-0.004,0.00,58.55,5.85
53,Exit long,2025-03-04 19:00:00,[ExitL rA:66 R:82 V:1 PS:U hST:-1 hR:73 hM:479.6],87900,0.001,84,3.89,4.63,4.2,5.00,-0.004,0.00,62.44,6.24
53,Entry long,2025-03-04 16:00:00,[ST rA:56 R:57 V:1 PS:U hST:-1 hR:33 hM:27.7],84000,0.001,84,3.89,4.63,4.2,5.00,-0.004,0.00,62.44,6.24
54,Exit long,2025-03-06 05:00:00,[ExitL rA:70 R:77 V:1 PS:U hST:-1 hR:65 hM:395.9],92400,0.001,90.45,1.94,2.15,2.25,2.48,-0.004,0.00,64.38,6.44
54,Entry long,2025-03-06 00:00:00,[MACD rA:30 R:67 V:1 PS:U hST:-1 hR:44 hM:271.3],90450,0.001,90.45,1.94,2.15,2.25,2.48,-0.004,0.00,64.38,6.44
55,Exit long,2025-03-06 23:00:00,[ExitL rA:58 R:56 V:1 PS:U hST:-1 hR:81 hM:182.9],90000,0.001,90,-0.01,-0.01,0.3,0.33,-0.004,0.00,64.37,6.44
55,Entry long,2025-03-06 21:00:00,[ST rA:35 R:59 V:1 PS:U hST:-1 hR:70 hM:19.3],90000,0.001,90,-0.01,-0.01,0.3,0.33,-0.004,0.00,64.37,6.44
56,Exit long,2025-03-10 08:00:00,[ExitL rA:28 R:58 V:1 PS:U hST:-1 hR:54 hM:-5.6],82350,0.001,81.9,0.44,0.54,0.75,0.91,-0.004,0.00,64.81,6.48
56,Entry long,2025-03-10 02:00:00,[ST rA:29 R:53 V:1 PS:U hST:-1 hR:51 hM:-76.2],81900,0.001,81.9,0.44,0.54,0.75,0.91,-0.004,0.00,64.81,6.48
57,Exit long,2025-03-10 23:00:00,[ExitL rA:43 R:52 V:1 PS:U hST:-1 hR:43 hM:283],79200,0.001,79.05,0.14,0.18,0.45,0.56,-0.004,0.00,64.96,6.50
57,Entry long,2025-03-10 20:00:00,[ST rA:53 R:49 V:1 PS:U hST:-1 hR:35 hM:136.5],79050,0.001,79.05,0.14,0.18,0.45,0.56,-0.004,0.00,64.96,6.50
58,Exit long,2025-03-14 20:00:00,[ExitL rA:43 R:79 V:1 PS:U hST:-1 hR:38 hM:144.2],84450,0.001,81.6,2.84,3.48,3.15,3.86,-0.004,0.00,67.8,6.78
58,Entry long,2025-03-14 02:00:00,[ST rA:55 R:59 V:1 PS:U hST:-1 hR:36 hM:-24.7],81600,0.001,81.6,2.84,3.48,3.15,3.86,-0.004,0.00,67.8,6.78
59,Exit long,2025-03-24 14:00:00,[ExitL rA:61 R:76 V:1 PS:U hST:-1 hR:72 hM:332.4],87600,0.001,85.95,1.64,1.91,1.8,2.09,-0.004,0.00,69.44,6.94
59,Entry long,2025-03-24 03:00:00,[MACD rA:34 R:71 V:1 PS:U hST:-1 hR:49 hM:-61],85950,0.001,85.95,1.64,1.91,1.8,2.09,-0.004,0.00,69.44,6.94
60,Exit long,2025-04-04 01:00:00,[ExitL rA:55 R:52 V:1 PS:U hST:-1 hR:73 hM:262.7],82800,0.001,82.95,-0.16,-0.19,0.15,0.18,-0.15,-0.19,69.28,6.93
