Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
773,Exit short,2023-12-06 13:00:00,Close entry(s) order Short,1.0788,1000,1079.2,0.3,0.03,1.41,0.13,-0.05,0.00,1152.71,115.27
773,Entry short,2023-12-06 06:00:00,Short,1.0792,1000,1079.2,0.3,0.03,1.41,0.13,-0.05,0.00,1152.71,115.27
774,Exit long,2023-12-06 17:00:00,Close entry(s) order Long,1.0788,1000,1078.8,-0.1,-0.01,0.75,0.07,-0.05,0.00,1152.61,115.26
774,Entry long,2023-12-06 13:00:00,Long,1.0788,1000,1078.8,-0.1,-0.01,0.75,0.07,-0.05,0.00,1152.61,115.26
775,Exit short,2023-12-07 07:00:00,Close entry(s) order Short,1.0768,1000,1078.8,1.9,0.18,2.75,0.25,-0.05,0.00,1154.51,115.45
775,Entry short,2023-12-06 17:00:00,Short,1.0788,1000,1078.8,1.9,0.18,2.75,0.25,-0.05,0.00,1154.51,115.45
776,Exit long,2023-12-07 13:00:00,Close entry(s) order Long,1.0776,1000,1076.8,0.7,0.07,1.18,0.11,-0.05,0.00,1155.21,115.52
776,Entry long,2023-12-07 07:00:00,Long,1.0768,1000,1076.8,0.7,0.07,1.18,0.11,-0.05,0.00,1155.21,115.52
777,Exit short,2023-12-07 13:00:00,Close entry(s) order Short,1.078,1000,1077.6,-0.5,-0.05,0.61,0.06,-0.45,-0.04,1154.71,115.47
777,Entry short,2023-12-07 13:00:00,Short,1.0776,1000,1077.6,-0.5,-0.05,0.61,0.06,-0.45,-0.04,1154.71,115.47
778,Exit long,2023-12-07 14:00:00,Close entry(s) order Long,1.078,1000,1078.4,-0.5,-0.05,0,0.00,-0.45,-0.04,1154.21,115.42
778,Entry long,2023-12-07 14:00:00,Long,1.0784,1000,1078.4,-0.5,-0.05,0,0.00,-0.45,-0.04,1154.21,115.42
779,Exit short,2023-12-07 15:00:00,Close entry(s) order Short,1.078,1000,1078,-0.1,-0.01,0.75,0.07,-0.05,0.00,1154.11,115.41
779,Entry short,2023-12-07 14:00:00,Short,1.078,1000,1078,-0.1,-0.01,0.75,0.07,-0.05,0.00,1154.11,115.41
780,Exit long,2023-12-07 19:00:00,Close entry(s) order Long,1.0804,1000,1078,2.3,0.21,3.15,0.29,-0.05,0.00,1156.41,115.64
780,Entry long,2023-12-07 15:00:00,Long,1.078,1000,1078,2.3,0.21,3.15,0.29,-0.05,0.00,1156.41,115.64
781,Exit short,2023-12-08 09:00:00,Close entry(s) order Short,1.0784,1000,1080.4,1.9,0.18,2.43,0.22,-0.05,0.00,1158.31,115.83
781,Entry short,2023-12-07 19:00:00,Short,1.0804,1000,1080.4,1.9,0.18,2.43,0.22,-0.05,0.00,1158.31,115.83
782,Exit long,2023-12-08 13:00:00,Close entry(s) order Long,1.078,1000,1078.4,-0.5,-0.05,0,0.00,-0.45,-0.04,1157.81,115.78
782,Entry long,2023-12-08 09:00:00,Long,1.0784,1000,1078.4,-0.5,-0.05,0,0.00,-0.45,-0.04,1157.81,115.78
783,Exit short,2023-12-08 15:00:00,Close entry(s) order Short,1.0756,1000,1077.2,1.5,0.14,2.51,0.23,-0.05,0.00,1159.31,115.93
